SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,607.6,619.65,605,609.25,605.3,609.4,1399,20875,12766699,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1819.7,1841,1788.3,1801.2,1806.35,1816.2,306,1868,3381027,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3659.55,3667.8,3571.9,3665,3665,3651.7,19,70,251688,
500042,"BASF INDIA LTD.",A,STK,4631.6,4692.8,4612.45,4651.45,4653.45,4629.1,195,617,2871801,
500043,"BATA INDIA LTD.",A,STK,1240,1249.7,1219,1241.5,1242.9,1244.55,1071,18954,23492166,
500048,"BEML LTD.",A,STK,3965,4148,3940.05,4085.15,4093,3950.35,3441,27395,112125684,
500049,"BHARAT ELECTRONICS LTD.",A,STK,374,375.5,368.5,370.95,370.95,372.6,10257,411338,152748866,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,106.45,106.85,104.75,105.65,105.7,106.4,244,13269,1400077,
500058,"BIHAR SPONGE IRON LTD.",XT,STK,13.48,13.7,13.26,13.36,13.5,13.4,67,11463,154095,
500059,"BIL VYAPAR LIMITED",T,STK,13.28,13.63,13.28,13.34,13.55,13.08,46,11454,154661,
500060,"Birla Cable Limited",T,STK,158.4,159.5,156.4,158.15,158,158.4,72,3209,506295,
500067,"BLUE STAR LTD.",A,STK,1981.6,1981.6,1920.55,1942.55,1938.8,1942.85,1129,6594,12789929,
500068,"DISA INDIA LTD.",B,STK,13449,13693,13449,13560.05,13560,13412.55,25,27,366492,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,348.5,348.5,348.5,348.5,348.5,348.25,1,1,348,
500074,"BPL LTD.",B,STK,86.14,88.89,84.89,86.14,86,85.34,247,8720,754050,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,346.1,346.1,337.2,338.45,337.2,342.1,35,84,28563,
500083,"CENTURY EXTRUSIONS LTD.",B,STK,22.2,22.2,21.29,21.86,21.64,21.64,119,4243,91737,
500084,"CESC LTD.",A,STK,153.85,154.9,152.45,153.65,153.65,153.7,925,68591,10530531,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,561.9,563.2,551.45,553.5,553.5,557.4,919,33468,18595541,
500086,"EXIDE INDUSTRIES LTD.",A,STK,407,414.8,406.55,412.45,412,405.6,2057,82855,34125381,
500087,"CIPLA LTD.",A,STK,1592.95,1592.95,1551,1553.3,1552.7,1577.65,732,5608,8782590,
500089,"DIC INDIA LTD.",B,STK,573.1,573.1,570,572.2,572.2,582,15,695,397663,
500092,"CRISIL LTD.",A,STK,5049.95,5070.2,5000,5014.75,5011.5,5005.65,179,530,2662061,
500093,"CG Power and Industrial Soluti",A,STK,745.7,749.1,735.15,736.45,736.45,740.15,4755,142862,106030088,
500096,"DABUR INDIA LTD.",A,STK,553.6,555.7,542.5,546.85,546.85,552.9,2858,50805,27845430,
500097,"DALMIA BHARAT SUGAR AND INDUST",B,STK,380.7,382.3,377.35,380.1,380.8,380.35,287,7216,2745870,
500101,"ARVIND LTD.",A,STK,297.5,297.5,288,288.95,288.85,294.2,445,12074,3516800,
500103,"BHARAT HEAVY ELECTRICALS LTD.",A,STK,211.25,213.25,209.5,212.4,212.4,211.1,5386,291033,61585573,
500104,"HINDUSTAN PETROLEUM CORPORATIO",A,STK,385.95,386.55,380.3,383.65,383.95,384.5,1977,166481,63658080,
500106,"IFCI LTD.",A,STK,52.32,53.25,52.02,52.41,52.41,52.2,2467,419992,22040461,
500108,"MAHANAGAR TELEPHONE NIGAM LTD.",B,STK,44.56,46.25,44.19,45.09,45.09,44.5,2087,445605,20170225,
500109,"MANGALORE REFINERY & PETROCHEM",A,STK,126.05,127.3,125.1,126.5,126.5,125,1218,85478,10799666,
500110,"CHENNAI PETROLEUM CORPORATION",A,STK,692.9,703.55,685,702.4,702.2,692.35,739,13641,9484503,
500112,"STATE BANK OF INDIA",A,STK,811.9,812.2,803.6,806.95,806.95,809.35,5358,272131,219898303,
500113,"STEEL AUTHORITY OF INDIA LTD.",A,STK,127.65,129.6,126.65,129.3,129.3,127.6,4124,432732,55497010,
500114,"TITAN COMPANY LIMITED",A,STK,3680.1,3699.95,3660.1,3665.25,3665.25,3686.35,1170,6141,22596395,
500116,"IDBI BANK LTD.",A,STK,89.04,89.9,88,88.87,88.87,89.27,2942,327839,29198748,
500117,"DCW LTD.",A,STK,76.72,76.72,74.4,75.1,75.43,75.42,391,46544,3518404,
500119,"DHAMPUR SUGAR MILLS LTD.",B,STK,139,141.65,134.4,137.6,138,137.25,639,26440,3625226,
500120,"DIAMINES & CHEMICALS LTD.",B,STK,377.5,383.5,362.05,371,371.35,379.25,119,1608,600056,
500123,"ELANTAS BECK INDIA LTD.",B,STK,10996.25,10996.25,10511.3,10737.5,10701,10876.2,40,154,1661818,
500124,"DR.REDDYS LABORATORIES LTD.",A,STK,1249.55,1272,1249.55,1268.55,1268.55,1253.4,2459,33700,42599121,
500125,"E.I.D.-PARRY (INDIA) LTD.",A,STK,1112.05,1129.75,1108.55,1112.3,1112.3,1123.15,520,5321,5974520,
500126,"PROCTER & GAMBLE HEALTH LIMITE",A,STK,6463.05,6548,6423.3,6465.4,6494.7,6460.25,274,652,4226872,
500128,"ELECTROSTEEL CASTINGS LTD.",A,STK,98.79,99.37,97.4,98,98.49,98.27,1816,138532,13631520,
500133,"ESAB INDIA LTD.",A,STK,5144,5144,5111,5120.6,5120.6,5139.55,20,52,266282,
500135,"EPL LIMITED",A,STK,229.95,232.55,228,229.2,229.55,230.25,343,8524,1963124,
500136,"ESTER INDUSTRIES LTD.",B,STK,119.7,120.8,116.55,117.2,116.55,119.3,223,7702,910173,
500142,"FGP LTD.",X,STK,10,10,9.25,9.27,9.26,9.68,35,4460,42152,
500143,"PH CAPITAL LTD.",X,STK,183.85,190,183.85,190,190,183.85,22,418,78198,
500144,"FINOLEX CABLES LTD.",A,STK,843.45,856,838.65,846.45,848.4,843.45,1289,17038,14406286,
500147,"JOHN COCKERILL INDIA LIMITED",B,STK,4380.35,4494.5,4361,4393.95,4361,4389.4,683,5877,26048579,
500148,"UFLEX LTD.",B,STK,556.65,556.65,550.15,550.85,552.05,550.8,65,250,138050,
500150,"FOSECO INDIA LTD.",B,STK,6470,6580,6335,6457.4,6395,6427.65,159,577,3747818,
500151,"GOLDEN TOBACCO LTD.",Z,STK,34.75,35.99,34.75,35.99,35.99,35.32,2,8,284,
500153,"GANESH BENZOPLAST LTD.",B,STK,97.8,97.8,95.71,95.95,95.73,96.71,270,4408,424455,
500159,"METROGLOBAL LIMITED",X,STK,134.15,134.15,129.05,130,130,132,20,168,21996,
500160,"GTL LTD.",B,STK,9.69,9.69,9.04,9.3,9.5,9.21,365,99359,916054,
500163,"GODFREY PHILLIPS INDIA LTD.",A,STK,10505,11150,10362.1,11073.2,11073.2,10466.65,16564,110323,1202498498,
500164,"GODREJ INDUSTRIES LTD.",A,STK,1195.7,1205,1183.35,1198.2,1202,1195.95,304,2246,2688459,
500165,"KANSAI NEROLAC PAINTS LTD.",A,STK,243.3,245.05,240.75,243.45,244.6,243.45,681,18235,4424785,
500166,"GOODRICKE GROUP LTD.",X,STK,198,198.75,194.7,197.7,197.7,195.7,35,649,127772,
500168,"GOODYEAR INDIA LTD.",B,STK,974.05,986.9,974.05,983.1,982.6,980.05,191,4756,4675008,
500170,"GTN INDUSTRIES LTD.",X,STK,24.79,24.99,23.2,24.99,24.99,24.79,18,621,15184,
500171,"GHCL LTD.",A,STK,562.3,562.35,553.55,556.05,555,562.2,219,2040,1138793,
500173,"GFL LIMITED",B,STK,61.46,61.46,59.63,59.9,59.9,59.84,47,855,51197,
500174,"GUJARAT LEASE FINANCING LTD.",T,STK,5.97,5.97,5.95,5.95,5.95,5.9,2,1000,5952,
500178,"HARIG CRANKSHAFTS LTD.",XT,STK,3.31,3.31,3.31,3.31,3.31,3.16,11,30,99,
500179,"HCL INFOSYSTEMS LTD.",T,STK,15.8,16.12,15.6,15.92,16,15.62,164,29063,463034,
500180,"HDFC BANK LTD.",A,STK,967,967,954.1,962.9,962.9,961.2,6178,133679,128287726,
500182,"HERO MOTOCORP LTD.",A,STK,5377.7,5417.1,5348.1,5362.45,5362.45,5351.05,4631,18274,98173384,
500183,"HFCL LIMITED",A,STK,70.05,70.7,69.08,69.84,69.84,70.04,4166,544384,38009490,
500184,"Himadri Speciality Chemical Lt",A,STK,456.15,461.45,451.5,454.9,457.7,457.2,1622,36872,16824429,
500185,"HINDUSTAN CONSTRUCTION CO.LTD.",T,STK,28,28.94,27.5,28.73,28.73,27.65,2043,800902,22716663,
500186,"HINDUSTAN OIL EXPLORATION CO.L",B,STK,177.8,177.8,173.45,174.9,174.9,175.15,861,40373,7102466,
500187,"AGI GREENPAC LIMITED",A,STK,861.55,872.65,852.05,859.75,859.75,859.05,791,9596,8272115,
500188,"HINDUSTAN ZINC LTD.",A,STK,436.2,441.7,433.75,440.25,440.25,438.1,4867,273071,119154695,
500189,"NDL Ventures Limited",T,STK,85.55,90.35,85.55,87.66,87.66,87.32,6,281,25135,
500191,"HMT LTD.",Z,STK,56,57.25,56,57.1,57.1,57.4,47,2268,129029,
500192,"PRAG BOSIMI SYNTHETICS LTD.",X,STK,2.17,2.17,2.07,2.1,2.1,2.13,45,8650,18249,
500193,"HLV LIMITED",B,STK,12.01,12.03,11.79,11.86,11.88,11.86,191,39100,464576,
500199,"I G PETROCHEMICALS LTD.",B,STK,445.85,445.85,439.3,441.3,441.3,445.85,24,176,77773,
500201,"INDIA GLYCOLS LTD.",A,STK,849.5,854,820,823.5,825,849.3,828,9263,7715650,
500202,"INDIA LEASE DEVELOPMENT LTD.",XT,STK,9.2,9.2,9.16,9.16,9.16,9.22,26,4264,39113,
500206,"MARGO FINANCE LIMITED",X,STK,78.24,83,78,78.12,79.48,78.24,53,3139,248812,
500207,"INDO RAMA SYNTHETICS (INDIA) L",T,STK,53.75,53.75,51.3,52.45,52.45,53.38,66,8543,449137,
500209,"INFOSYS LTD.",A,STK,1469.5,1472.55,1433.15,1444.35,1444.35,1463.25,16694,251340,363222741,
500210,"INGERSOLL-RAND (INDIA) LTD.",A,STK,3899.45,3899.45,3783.5,3799.95,3801.15,3883.55,116,698,2664422,
500213,"INTERNATIONAL TRAVEL HOUSE LTD",X,STK,485.5,492.25,472.1,482.55,482.55,493,83,1041,501164,
500214,"ION EXCHANGE (INDIA) LTD.",A,STK,412.45,420,412,417.25,417.15,417.3,517,12797,5315314,
500215,"SUNDROP BRANDS LIMITED",B,STK,852.4,868.6,832.2,840.3,838.65,855.55,186,1039,874938,
500219,"JAIN IRRIGATION SYSTEMS LTD.",A,STK,52.04,55.68,52.04,53.79,53.79,55.13,1754,230754,12590724,
500220,"JASCH INDUSTRIES LTD.",X,STK,186.25,195.8,182.6,189.8,189.8,187.15,49,3697,702228,
500227,"JINDAL POLY FILMS LTD.",B,STK,599.7,602.75,580.05,582.4,581.35,594.6,696,13863,8135108,
500228,"JSW STEEL LTD.",A,STK,1065.15,1076.6,1062.4,1072.95,1074.3,1072.2,863,11731,12547658,
500233,"KAJARIA CERAMICS LTD.",A,STK,1240.05,1243.3,1215.85,1222.85,1221.4,1238.85,348,5263,6479725,
500234,"KAKATIYA CEMENT SUGAR & INDUST",B,STK,157,157,154,156,156,157.45,22,406,63118,
500235,"KALYANI STEELS LTD.",B,STK,828.1,836.4,810,811.9,815,828.9,288,1790,1464079,
500238,"WHIRLPOOL OF INDIA LTD.",A,STK,1342,1380,1339,1357.45,1344.85,1350.25,670,4901,6687463,
500239,"KG DENIM LTD.",X,STK,20.21,22.79,20.21,21.05,21.05,20.69,124,17530,368611,
500240,"KINETIC ENGINEERING LTD.",XT,STK,304.95,304.95,304.95,304.95,304.95,299,38,6055,1846472,
500241,"KIRLOSKAR BROTHERS LTD.",A,STK,2024.05,2025.05,1975,1993.45,2004.8,2017.75,485,2624,5237110,
500243,"KIRLOSKAR INDUSTRIES LTD",B,STK,3800,3800,3718.55,3734.7,3734.7,3802.85,143,363,1364123,
500245,"KIRLOSKAR FERROUS INDUSTRIES L",A,STK,548.9,548.9,540.65,545.65,545.1,540.7,476,34778,18892663,
500246,"ENVAIR ELECTRODYNE LTD.",X,STK,77,77,72.02,74.65,76.53,78.37,21,2190,165887,
500247,"KOTAK MAHINDRA BANK LTD.",A,STK,1950.2,1956.6,1937.75,1944,1944,1949.9,3709,240478,468015480,
500249,"KSB LIMITED",A,STK,819.25,825,810.95,821.05,825,815.5,281,3041,2482266,
500250,"L.G.BALAKRISHNAN & BROS.LTD.",B,STK,1307.1,1395,1307.1,1361.7,1359.35,1329.75,425,4514,6217941,
500251,"TRENT LTD.",A,STK,5544.6,5615,5497,5523.8,5521,5524.85,2934,13441,74594683,
500252,"LMW Limited",A,STK,14370.05,14370.05,14100,14212.45,14151,14356.45,149,236,3359610,
500253,"LIC HOUSING FINANCE LTD.",A,STK,555.05,557.95,550.25,554.15,554.15,554.45,1225,39498,21867117,
500257,"LUPIN LTD.",A,STK,1935.15,1970,1932.7,1944.65,1936.1,1939.4,1606,25255,49206815,
500259,"LYKA LABS LTD.",B,STK,100,100.58,97.71,99.22,99.4,100.05,70,2563,254299,
500260,"THE RAMCO CEMENTS LIMITED",A,STK,1095,1095.2,1066.8,1070.35,1070.1,1090.2,249,3327,3572049,
500262,"HYBRID FINANCIAL SERVICES LIMI",T,STK,14.85,15.1,14.25,15.1,15.1,14.41,23,2614,37564,
500264,"MAFATLAL INDUSTRIES LTD.",B,STK,148.7,148.7,142.05,143.95,143.95,144.6,469,39128,5612972,
500265,"MAHARASHTRA SEAMLESS LTD.",A,STK,638.05,651.1,632.8,633.9,635.05,647.15,1229,19886,12716493,
500266,"MAHARASHTRA SCOOTERS LTD.",A,STK,16915.7,16915.7,16352,16524.9,16769,16870.35,179,313,5216083,
500267,"MAJESTIC AUTO LTD.",X,STK,340,352,330.55,333.2,333.2,337.1,58,1918,652415,
500268,"MANALI PETROCHEMICAL LTD.",B,STK,72.01,72.98,70.5,72.17,71,71.63,417,32730,2346463,
500270,"BARODA RAYON CORPORATION LTD.",X,STK,144.25,149.9,143.25,144.95,145.2,145.25,66,672,96771,
500271,"Max Financial Services Limited",A,STK,1566.45,1605.45,1566.45,1578.8,1580.5,1566.5,1548,11730,18687377,
500277,"MID INDIA INDUSTRIES LTD.",X,STK,8.1,8.1,7.5,8.1,8.1,8.04,13,386,3107,
500279,"MIRC ELECTRONICS LTD.",T,STK,28.26,28.97,27.56,28.06,28.41,28.45,121,47696,1344886,
500280,"CENTURY ENKA LTD.",B,STK,499.85,508,499.85,506.8,501.8,498.9,183,852,430023,
500282,"MODERN THREADS (INDIA) LTD.",B,STK,59.37,59.65,56.76,58.89,59.25,56.89,52,1014,59403,
500284,"LORDS CHLORO ALKALI LTD.",T,STK,180,180,174.3,180,180,180.95,36,2605,457742,
500285,"SPICEJET LTD.",A,STK,35.44,35.8,34.22,34.45,34.45,35.01,12832,7245062,251391767,
500288,"MOREPEN LABORATORIES LTD.",A,STK,49.98,49.98,48.79,49.31,49.31,49.58,1780,247846,12206410,
500290,"MRF LTD.",A,STK,150698.95,150698.95,147685,148078.6,148000,149711.55,222,233,34707680,
500292,"HEIDELBERGCEMENT INDIA LTD.",B,STK,216.7,217,213.5,214.3,214.3,215.1,194,3312,712218,
500294,"NCC LIMITED",A,STK,207.05,209.05,205,206.5,206.5,207.35,3500,182578,37775209,
500295,"VEDANTA LIMITED",A,STK,439.35,446.8,436.75,445.5,445.5,435.65,6457,473672,208514815,
500296,"NAHAR SPINNING MILLS LTD.",B,STK,216,216,212.45,213.3,213.2,215.9,100,1325,282604,
500298,"Naperol Investments Limited",X,STK,963,963,940.1,947.65,960,946.8,63,904,855905,
500300,"GRASIM INDUSTRIES LTD.",A,STK,2821.5,2836,2789,2802.2,2810.9,2815.9,1275,25726,72140340,
500302,"PIRAMAL ENTERPRISES LTD.",A,STK,1099.9,1099.9,1070.4,1083.8,1083.85,1077.05,475,11317,12232466,
500304,"NIIT LTD.",A,STK,113.55,114,111.2,113.6,113.15,113.7,503,26196,2952505,
500306,"Jaykay Enterprises Limited",B,STK,150,150,144,145.2,145.2,148.7,681,122242,17875335,
500307,"NIRLON LTD.",B,STK,545,549.95,542,543.25,545,543.65,356,6106,3325990,
500312,"OIL AND NATURAL GAS CORPORATIO",A,STK,235.65,237,233,234.15,234.15,235.85,8698,308022,72144281,
500313,"OIL COUNTRY TUBULAR LTD.",B,STK,83.13,83.13,82.38,82.93,82.93,82.5,11,216,17903,
500314,"ORIENTAL HOTELS LTD.",B,STK,138.8,141.95,138.8,139.9,139.8,139.65,372,14459,2028308,
500317,"OSWAL AGRO MILLS LTD.",B,STK,76.75,76.86,73.8,74.93,75.76,75.81,183,11266,850856,
500319,"INDIAN SUCROSE LTD.",X,STK,96.45,96.45,94.05,95.5,95.5,94.56,39,4526,431999,
500322,"PANYAM CEMENTS & MINERAL INDUS",XT,STK,145,145,143.05,143.05,143.05,141,12,210,30235,
500325,"RELIANCE INDUSTRIES LTD.",A,STK,1365.9,1380.8,1359.35,1374.3,1374.3,1359.2,7180,371445,509343627,
500327,"Pil Italica Lifestyle Limited",T,STK,13.75,13.9,13.51,13.63,13.61,14.04,37,3113,42789,
500330,"RAYMOND LTD.",A,STK,614.05,619.6,607.05,612.75,615,611.55,1185,19990,12232137,
500331,"PIDILITE INDUSTRIES LTD.",A,STK,3130.05,3139.95,3091.05,3093.65,3093.65,3121.65,1448,6133,19051344,
500333,"PIX TRANSMISSIONS LTD.",B,STK,1438,1449,1422,1430.65,1440,1437.75,84,317,454600,
500335,"BIRLA CORPORATION LTD.",A,STK,1308.85,1308.85,1274.05,1280.9,1280.9,1293.7,529,4675,6002894,
500336,"SURYA ROSHNI LTD.",A,STK,293,298.55,291.25,294.55,297.6,296.2,550,14017,4124907,
500337,"PRIME SECURITIES LTD.",B,STK,265,268.1,260,264.25,264.25,260.35,51,723,191638,
500338,"PRISM JOHNSON LIMITED.",A,STK,149.35,150,143.6,146.15,146.15,149.1,491,27017,3964694,
500339,"RAIN INDUSTRIES LIMITED",A,STK,135.85,140.05,134.5,138.6,138.6,135.3,810,57651,7919781,
500342,"PRUDENTIAL SUGAR CORPORATION L",B,STK,39.98,41,36.75,37.11,37.55,37.99,192,12982,504466,
500343,"AMJ LAND HOLDINGS LIMITED",B,STK,57.66,58.33,56.19,57.65,56.54,57.66,115,4417,251829,
500346,"PUNJAB COMMUNICATIONS LTD.",T,STK,49.75,50.97,48.5,50.49,50.49,49.8,19,592,29774,
500350,"RSWM LTD.",B,STK,155.75,157.15,153.2,153.95,154.65,153.25,85,1244,191259,
500354,"RAJSHREE SUGARS & CHEMICALS LT",B,STK,45,45,43.02,43.47,44.2,44.57,367,13777,600763,
500355,"RALLIS INDIA LTD.",A,STK,364.75,371,353.9,356.65,358.5,361.5,1496,40694,14714860,
500356,"SHREE RAMA NEWSPRINT LTD.",T,STK,30.25,30.9,29,29.39,30.83,30.25,50,7333,215123,
500357,"RAMA PAPER MILLS LTD.",Z,STK,11.62,11.62,11.07,11.18,11.07,11.51,4,150,1676,
500360,"RAPICUT CARBIDES LTD.",XT,STK,98.96,98.96,91.17,95.21,95.5,95.19,35,1969,188770,
500365,"WELSPUN SPECIALTY SOLUTIONS LI",B,STK,30.65,32.1,30.65,31.07,31.07,30.74,761,556999,17343158,
500366,"ROLTA INDIA LTD.",Z,STK,1.97,2,1.9,2,2,1.96,71,63582,122447,
500367,"RUBFILA INTERNATIONAL LTD.",B,STK,85.5,89.67,85,86.03,86.03,85.96,750,39450,3440558,
500368,"Patanjali Foods Limited",A,STK,1805,1815.25,1783,1789.95,1789.95,1813.25,1329,18352,32931998,
500370,"SALORA INTERNATIONAL LTD.",X,STK,46.99,46.99,44.6,45.48,45.48,45.35,23,441,19828,
500378,"JINDAL SAW LTD.",A,STK,205.1,206,200.45,201.05,201.05,205.55,1950,76929,15524271,
500380,"JK LAKSHMI CEMENT LTD.",A,STK,958.8,958.85,925.05,928.15,927.05,935.2,623,4537,4238352,
500387,"SHREE CEMENT LTD.",A,STK,30879.9,30879.9,29668.8,30015.4,29920.05,29962.1,142,440,13146928,
500388,"SHREE KRISHNA PAPER MILLS & IN",X,STK,34.22,35.75,32.35,35.38,35.74,34.05,9,79,2720,
500389,"SILVERLINE TECHNOLOGIES LTD.",XT,STK,16.98,16.98,16.98,16.98,16.98,16.18,236,142014,2411397,
500390,"RELIANCE INFRASTRUCTURE LTD.",T,STK,286,289,280,285.75,285.75,287.45,1597,88925,25255980,
500400,"TATA POWER CO.LTD.",A,STK,382.15,386.9,380.1,385.7,385.7,382.85,8344,482762,185128714,
500402,"SPML INFRA LIMITED",B,STK,286.8,296.75,282.15,292.25,292.35,285.05,1427,64176,18588667,
500403,"SUNDRAM FASTENERS LTD.",A,STK,1018,1028.1,1010.25,1014.4,1014.2,1016.55,245,3019,3069598,
500404,"SUNFLAG IRON & STEEL CO.LTD.",B,STK,270.5,275.85,267.6,268.9,269.9,268.25,665,16439,4446873,
500405,"SUPREME PETROCHEM LTD.",A,STK,773.7,785.35,770.4,779,777.9,778.35,65,737,575200,
500407,"SWARAJ ENGINES LTD.",B,STK,4126.45,4206,4094.55,4176.05,4200,4126.45,426,2265,9358368,
500408,"TATA ELXSI LTD.",A,STK,5444.95,5489,5366.25,5453.95,5476.35,5427.8,1756,6127,33268791,
500410,"ACC LTD.",A,STK,1854.8,1854.8,1819.15,1828.1,1832.2,1839.75,669,6092,11148602,
500411,"THERMAX LTD.",A,STK,3341.9,3365,3260.2,3295.2,3316.5,3339.05,610,4248,14011885,
500412,"THIRUMALAI CHEMICALS LTD.",A,STK,302.5,310.5,302.5,305.85,306.7,309.3,1088,29095,8916194,
500413,"THOMAS COOK (INDIA) LTD.",A,STK,180.5,180.6,176.85,179.1,178.4,178.3,500,25991,4646022,
500414,"TIMEX GROUP INDIA LTD.",B,STK,318,319,305.9,311.1,311.1,322,4608,686821,212483149,
500418,"TOKYO PLAST INTERNATIONAL LTD.",B,STK,124.7,124.7,124.4,124.4,124.4,124.5,44,866,107788,
500420,"TORRENT PHARMACEUTICALS LTD.",A,STK,3613.4,3750,3568.4,3579.95,3581,3596.4,118,494,1785974,
500421,"TPI INDIA LTD.",X,STK,18.16,19.4,18,19.06,18.55,18.16,111,20816,393144,
500422,"TRANSCHEM LTD.",X,STK,51.8,52.4,49.11,50.18,50,50.54,47,2265,116111,
500425,"AMBUJA CEMENTS LTD.",A,STK,574.9,574.9,562.5,566.75,566.75,567.55,1190,31188,17707455,
500426,"UTL INDUSTRIES LIMITED",X,STK,1.55,1.55,1.5,1.5,1.5,1.45,91,54947,83402,
500429,"UNIPHOS ENTERPRISES LTD.",B,STK,154.6,158.95,152.7,155.35,155.35,155,31,127,19507,
500439,"VARDHMAN HOLDINGS LTD.",B,STK,3979.5,4049,3979.5,4017.1,4041.95,3970.6,76,299,1197959,
500440,"HINDALCO INDUSTRIES LTD.",A,STK,738,746.85,738,744.45,744.45,738.75,1598,102110,75946006,
500444,"West Coast Paper Mills Limited",B,STK,530,530,503.6,506.75,507.05,510.15,398,5333,2726283,
500449,"HINDUSTAN ORGANIC CHEMICALS LT",B,STK,37.01,37.99,36.5,37.01,37.34,37,280,25544,942722,
500450,"MPIL CORPORATION LTD.",X,STK,470.05,470.05,470.05,470.05,470.05,490.9,1,1,470,
500456,"PASUPATI ACRYLON LTD.",B,STK,42.17,43.07,42.1,42.18,42.18,42.2,30,2046,87031,
500458,"Kore Foods Limited",XT,STK,28,29.68,27.22,29,29,28.65,71,16889,474188,
500459,"PROCTER & GAMBLE HYGIENE & HEA",A,STK,13525.95,13600,13356.4,13478.8,13451,13516.2,99,172,2316493,
500460,"MUKAND LTD.",B,STK,133,133.75,130.35,131.7,132.05,132.85,153,8484,1116414,
500463,"BLACK BOX LIMITED",T,STK,451.2,458,442.3,445.3,452,446.75,568,8638,3874506,
500464,"UCAL LIMITED",B,STK,135.2,137.8,132.8,137.15,136.55,134.2,77,2743,369323,
500467,"HARRISONS MALAYALAM LTD.",B,STK,215.15,215.2,212,214.8,213.95,213.8,59,550,117960,
500469,"FEDERAL BANK LTD.",A,STK,190.1,191,189.15,190.45,190.7,189.75,1569,61552,11706071,
500470,"TATA STEEL LTD.",A,STK,166.8,168,165.95,167.65,167.65,166.75,7183,609853,101827271,
500472,"SKF INDIA LTD.",A,STK,4700,4928.05,4700,4879.25,4880,4601.9,4051,21285,103187700,
500477,"ASHOK LEYLAND LTD.",A,STK,128.85,132.2,128.35,130.95,130.95,128.1,7606,1371229,179722605,
500480,"CUMMINS INDIA LTD.",A,STK,3818.85,3974.9,3818.85,3937.4,3918.5,3937.85,2256,9613,37862544,
500483,"TATA COMMUNICATIONS LTD.",A,STK,1567.95,1567.95,1536.75,1547.5,1548.7,1554,349,2294,3545986,
500488,"ABBOTT INDIA LTD.",A,STK,32006.4,32305,31035.3,31179.05,31250,32197.65,361,546,17108058,
500490,"BAJAJ HOLDINGS & INVESTMENT LT",A,STK,13014.05,13029.55,12844.3,12924.9,12942.75,12980.9,318,884,11420671,
