SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
SGBD29VIII,GB,11749,12000,11650,11789.91,11790,11583.33,285,3342003.35,04-Sep-2025,67,IN0020210228
SGBJAN29X,GB,11500,11666,11423,11514.74,11545,11499,277,3198490.21,04-Sep-2025,57,IN0020200385
SGBFEB29XI,GB,11700,11700,11310,11682.5,11700,11501,89,1031782.99,04-Sep-2025,36,IN0020200393
SGBMR29XII,GB,11500,11600,11500,11593.09,11590,11544.31,313,3617767.84,04-Sep-2025,76,IN0020200427
SGBJUN30,GB,11799,11896.3,11700,11852.95,11873,11671.99,502,5948059.30,04-Sep-2025,94,IN0020220045
SGBAUG30,GB,12149.99,12448.99,11900,12421.21,12448.98,12037.23,356,4367856.87,04-Sep-2025,97,IN0020220078
SGBDE30III,GB,12249.99,12496.99,12011,12453.36,12402.01,12136.72,341,4201194.86,04-Sep-2025,111,IN0020220110
SGBJAN30IX,GB,11998.99,11998.99,11770.01,11849.85,11861,11800,145,1720493.17,04-Sep-2025,53,IN0020210236
SGBMAR30X,GB,11800,11870,11750,11811.08,11800,11751.18,205,2418567.87,04-Sep-2025,51,IN0020210319
SGBJUN31I,GB,12650,12966.25,12400,12530.78,12530,12511.02,1753,21943910.52,04-Sep-2025,284,IN0020230069
SGBSEP31II,GB,12953.78,13010,12313,12845.65,12818,12637.84,1881,24211224.34,04-Sep-2025,433,IN0020230093
SGBDE31III,GB,12700,12886,12700,12858.31,12878.99,12651.53,2229,28618055.45,04-Sep-2025,400,IN0020230168
SGBMAR31IV,GB,12599.99,12700,12507.22,12584.56,12600,12506.51,332,4186137.09,04-Sep-2025,62,IN0020220169
SGBFEB32IV,GB,13499,13888,13231,13570.02,13599,13316.27,4439,60125805.13,04-Sep-2025,810,IN0020230184
20MICRONS,EQ,232.59,238.01,232,233.27,232.03,232.51,85583,20124613.86,04-Sep-2025,2844,INE144J01027
21STCENMGM,EQ,55.15,55.15,53.03,53.37,53.12,54.12,7827,421817.52,04-Sep-2025,232,INE253B01015
360ONE,EQ,1043,1050,1024.3,1032.8,1028,1040.2,586066,607274612.30,04-Sep-2025,28401,INE466L01038
GOLD360,EQ,104.8,104.8,102.25,104.6,104,104.3,6400,664200.95,04-Sep-2025,122,INF579M01BB5
SILVER360,EQ,122.47,122.99,121.38,122.59,122.59,121.87,4040,494111.04,04-Sep-2025,77,INF579M01BC3
3IINFOLTD,EQ,23.9,23.9,23,23.07,23.06,23.4,178542,4156579.13,04-Sep-2025,1546,INE748C01038
3MINDIA,EQ,31205,31410,30260,30455,30380,30980,7942,243790040.00,04-Sep-2025,3215,INE470A01017
3PLAND,EQ,46.79,46.79,44.5,45.87,44.5,45.81,4809,219881.12,04-Sep-2025,163,INE105C01023
5PAISA,EQ,362.05,366.95,359.55,360.75,362,362.55,8370,3032595.40,04-Sep-2025,829,INE618L01018
63MOONS,EQ,928,935.1,915,916.5,915.3,919.65,123116,113860441.35,04-Sep-2025,8320,INE111B01023
736PFCL28,N2,1082.31,1083,1082.31,1083,1083,1080.21,135,146146.35,04-Sep-2025,2,INE134E07349
743REC35,NH,1219.9,1219.9,1219.9,1219.9,1219.9,1219.99,2,2439.80,04-Sep-2025,2,INE020B07JU4
751HUDCO28,N5,1094.8,1094.8,1085,1085,1085,1083,193,210385.00,04-Sep-2025,3,INE031A07865
764NABAR31,N2,1128.1,1128.1,1127,1127,1127,1127.99,29,32697.90,04-Sep-2025,5,INE261F07032
764HUDCO31,N8,1133.99,1133.99,1133.3,1133.3,1133.3,1134,313,354774.65,04-Sep-2025,8,INE031A07AO5
769HUDCO31,N9,1144,1145,1142,1142.27,1142,1141.36,438,500673.20,04-Sep-2025,14,INE031A07AT4
812REC27,NI,1050,1050,1047.5,1048,1047.5,1051.8,1599,1675764.50,04-Sep-2025,5,INE020B07GH7
82HUDCO27,N2,1075,1076,1074.75,1074.8,1074.8,1075,1622,1744295.00,04-Sep-2025,11,INE031A07840
830PFCL27,N5,1107,1111,1107,1110.23,1110,1107,240,266430.00,04-Sep-2025,4,INE134E07208
872MMFSL26,N1,1010,1020,1010,1015,1015,1010,110,111700.00,04-Sep-2025,4,INE774D08LU6
875NHAI29,N6,1158,1158,1150.01,1150.61,1150.02,1157,1994,2295468.50,04-Sep-2025,24,INE906B07DF8
876HUDCO28,ND,1160.1,1160.1,1160,1160.01,1160.01,1160.1,70,81203.20,04-Sep-2025,3,INE031A07949
891IIFCL34,N4,1281,1285,1280,1281.79,1282,1280.52,163,208895.11,04-Sep-2025,5,INE787H07370
892PFCL33,N8,1290,1290,1289,1289,1289,1290,46,59334.00,04-Sep-2025,9,INE134E07463
901HUDCO34,NE,1290,1295,1290,1295,1295,1298.55,79,101955.00,04-Sep-2025,4,INE031A07AB2
ABCOTS,SM,400,408.95,400,408.95,408.95,407.45,1500,604362.50,04-Sep-2025,5,INE08PH01015
ABINFRA,BE,214,220,204.55,216.98,218,210.22,105524,22922864.18,04-Sep-2025,575,INE00YB01017
AGUL,SM,63,64.95,63,64.95,64.95,61.9,6000,385800.00,04-Sep-2025,3,INE0O6N01012
A2ZINFRA,BE,22.37,22.64,20.9,21.15,21,21.94,295336,6372948.78,04-Sep-2025,521,INE619I01012
AAATECH,EQ,80,80.73,78.5,78.82,78.55,79.05,16689,1326472.68,04-Sep-2025,848,INE0D0U01013
AADHARHFC,EQ,518,519.6,505.3,506.5,506,515.4,260577,132690675.55,04-Sep-2025,8745,INE883F01010
AAKAAR,SM,90,90,86.95,87.5,88,90,41600,3663440.00,04-Sep-2025,26,INE1GYP01013
AAKASH,BE,10.8,10.8,10.11,10.2,10.41,10.29,80585,829490.71,04-Sep-2025,297,INE087Z01024
AARADHYA,SM,116.95,116.95,115,116.95,116.95,115,7200,838020.00,04-Sep-2025,5,INE124401014
AAREYDRUGS,BE,70.5,71,67.7,68.76,68.5,69.62,47636,3326880.82,04-Sep-2025,297,INE198H01019
AARON,EQ,210.1,219.1,210.1,213.36,212.3,211.73,25608,5517548.74,04-Sep-2025,1211,INE721Z01010
AARTECH,EQ,59.29,59.99,57.25,58.15,58.1,58.98,36186,2121995.63,04-Sep-2025,797,INE01C001026
AARTIDRUGS,EQ,492.65,492.65,472.1,474.35,475.5,490.4,111575,53458071.50,04-Sep-2025,7757,INE767A01016
AARTIIND,EQ,388.9,388.9,378.9,380.8,380.9,385.45,482205,184345696.75,04-Sep-2025,14509,INE769A01020
AARTIPHARM,EQ,889,897.5,877.1,881.2,880,879.2,270584,239991748.65,04-Sep-2025,22768,INE0LRU01027
AARTISURF,BE,489.95,494.95,470,476.05,475.15,482.8,4809,2305714.05,04-Sep-2025,203,INE09EO01013
AARVEEDEN,BE,178.6,184,178.5,179.1,178.5,177.38,7461,1346873.23,04-Sep-2025,107,INE273D01019
AARVI,EQ,128.99,128.99,124.1,124.97,124.1,126.34,15633,1973013.82,04-Sep-2025,660,INE754X01016
AATMAJ,SM,21.4,21.4,20.75,20.75,20.8,19.4,6000,125900.00,04-Sep-2025,3,INE0OB201016
AAVAS,EQ,1604.9,1616.9,1568.8,1574.2,1578.5,1601,113046,179769295.30,04-Sep-2025,15040,INE216P01012
ABAN,EQ,45.89,46.13,44.41,44.96,45,44.32,39611,1789995.17,04-Sep-2025,665,INE421A01028
AFSL,EQ,229,229,218.11,225.75,225.24,225.36,33001,7383230.61,04-Sep-2025,3043,INE00ZE01026
ABB,EQ,5220,5221.8,5145,5162.8,5155,5188.4,350954,1815911364.00,04-Sep-2025,38814,INE117A01022
ABBOTINDIA,EQ,32565,32755,32000,32175,32000,32575,4023,130042290.00,04-Sep-2025,2157,INE358A01014
ABHAPOWER,ST,47.95,47.95,44.75,44.75,44.75,46.6,19200,867360.00,04-Sep-2025,12,INE0UYG01015
ABMINTLLTD,BE,46.12,47.25,46.12,47.25,47.25,45,318,14958.94,04-Sep-2025,16,INE251C01025
ABSMARINE,SM,185.1,186.5,180,183.1,183.5,184.2,36000,6576875.00,04-Sep-2025,64,INE0QRV01016
ACC,EQ,1879.9,1881.1,1830,1840.4,1835,1843.1,302257,561049618.90,04-Sep-2025,21178,INE012A01025
ACCELYA,EQ,1418,1429,1403,1405,1403.8,1402.2,6005,8474300.50,04-Sep-2025,1238,INE793A01012
ACCENTMIC,ST,284.95,289.8,279,283.9,283.9,282.85,15500,4380950.00,04-Sep-2025,27,INE0Q5D01013
ACCPL,SM,60.25,63.7,60.25,63,63,62.35,7200,447420.00,04-Sep-2025,6,INE0T8T01010
ACCURACY,EQ,7.15,7.15,6.7,6.94,7,6.99,200973,1395335.20,04-Sep-2025,650,INE648Z01023
ACEINTEG,EQ,24.99,24.99,23.6,23.8,23.6,23.6,2601,62087.74,04-Sep-2025,87,INE543V01017
ACMESOLAR,EQ,301.45,302.8,292.8,294.7,293.9,298.55,844057,251003248.00,04-Sep-2025,18311,INE622W01025
ACE,EQ,1107,1120,1067.3,1072.2,1071,1096.8,331769,359858880.30,04-Sep-2025,27246,INE731H01025
ACTIVEINFR,SM,170,170,170,170,170,170,3600,612000.00,04-Sep-2025,6,INE0KLO01025
ACUTAAS,EQ,1421,1442.1,1403,1424.6,1424,1412.2,231049,328559153.90,04-Sep-2025,21579,INE00FF01025
ADANIENSOL,EQ,771,775.25,757,758.35,757.55,763.7,514778,393364221.15,04-Sep-2025,18150,INE931S01010
ADANIENT,EQ,2309.9,2317.3,2275,2278.8,2280,2288.7,392697,899799540.00,04-Sep-2025,29912,INE423A01024
ADANIGREEN,EQ,944.4,954.15,926.5,929.15,933,935.7,865803,813243496.55,04-Sep-2025,26843,INE364U01010
ADANIPORTS,EQ,1338,1348,1326,1328.2,1330.1,1332.4,1350147,1801875757.90,04-Sep-2025,62736,INE742F01042
ADANIPOWER,EQ,613,615.6,606.55,608.7,606.85,609.3,1819617,1111028633.50,04-Sep-2025,31538,INE814H01011
ATGL,EQ,597.95,604.95,595,596.05,595,597.15,298857,178899675.20,04-Sep-2025,11550,INE399L01023
LAWSIKHO,SM,145.7,148.45,145,145.1,145.1,146.6,18500,2686750.00,04-Sep-2025,16,INE0RDH01021
ADFFOODS,EQ,227.89,243.2,222.7,238.22,237.7,224.92,1158585,274408459.88,04-Sep-2025,26862,INE982B01027
ABSLAMC,EQ,842,845.9,823.85,827.35,831,833.5,140168,116295860.85,04-Sep-2025,9001,INE404A01024
ABCAPITAL,EQ,281.55,281.75,275.8,277.55,277.85,279.25,3582121,996645430.90,04-Sep-2025,33769,INE674K01013
ABFRL,EQ,82.55,85.6,82.3,82.88,83,81.41,17146822,1443917112.24,04-Sep-2025,68204,INE647O01011
ABLBL,EQ,144.6,144.64,141.26,142.01,141.71,143.05,937950,133628897.88,04-Sep-2025,15125,INE14LE01019
BIRLAMONEY,EQ,180.2,181.58,177,177.51,177,178.7,58567,10471355.53,04-Sep-2025,2068,INE865C01022
ABREL,EQ,1838,1841,1801.2,1817.3,1821.4,1818.9,71213,129713604.60,04-Sep-2025,7973,INE055A01016
CPPLUS,EQ,1384,1425.5,1361.6,1386.5,1375,1357.7,613397,858739119.60,04-Sep-2025,27107,INE819V01029
AUSL,ST,38.75,40.65,38.75,39,39,38.75,18000,712100.00,04-Sep-2025,7,INE01YQ01013
AVL,EQ,468.9,538.45,468.9,517.1,502.8,459.4,16294864,8382973077.85,04-Sep-2025,252482,INE679V01027
BSLGOLDETF,EQ,95.88,95.88,92.73,93.65,93.77,93.55,496565,46479540.86,04-Sep-2025,952,INF209KB18D3
BSLNIFTY,EQ,28.4,29.1,28.4,28.7,28.75,28.69,133815,3856881.66,04-Sep-2025,3547,INF209KB19D1
ADOR,EQ,965,973.1,944,946.5,944,960.4,3134,3001883.70,04-Sep-2025,518,INE045A01017
ADROITINFO,EQ,10.56,10.75,10.43,10.51,10.53,10.56,7891,83204.50,04-Sep-2025,105,INE737B01033
ADVENZYMES,EQ,341.15,359.6,337.1,342.05,341.7,339.05,1051161,367234635.90,04-Sep-2025,42807,INE837H01020
ADVANIHOTR,EQ,62.5,63.15,59.45,60.18,60.56,61.74,124825,7620180.98,04-Sep-2025,2131,INE199C01026
AEGISLOG,EQ,701.7,708.7,695,698.6,700,701.7,132929,93191090.25,04-Sep-2025,9945,INE208C01025
AEGISVOPAK,EQ,245.8,246.67,240.05,241.19,243.8,243.98,613870,149806748.93,04-Sep-2025,14658,INE0INX01018
AEL170725,ND,1013,1019,1013,1019,1019,1009,43,43697.00,04-Sep-2025,8,INE423A07419
885AEL28,NB,1000,1000,1000,1000,1000,1007.25,2,2000.00,04-Sep-2025,1,INE423A07427
895AEL27,N9,996.05,996.05,996.05,996.05,996.05,1018.95,50,49802.50,04-Sep-2025,1,INE423A07450
915AEL28,NC,1008.3,1010,1008.3,1009,1009,1008,116,117140.25,04-Sep-2025,6,INE423A07435
930AEL30,NF,1009,1009,1007.51,1008,1008,1009,1154,1163696.65,04-Sep-2025,35,INE423A07393
AEROENTER,EQ,90.79,90.79,86.02,87.02,87.11,89.7,83238,7327488.75,04-Sep-2025,2184,INE065D01027
AEROFLEX,EQ,182,183.29,175.49,176.1,177,180.1,398490,71288618.42,04-Sep-2025,11849,INE024001021
AERONEU,BE,104.18,111.62,104.18,110.57,110.55,106.31,5927,642706.86,04-Sep-2025,111,INE035801013
AERON,SM,121.5,122,120.1,121.05,121.05,121.45,18000,2185450.00,04-Sep-2025,16,INE0WL801011
AESTHETIK,ST,118.1,120.85,118,120,120,118.05,12000,1437000.00,04-Sep-2025,5,INE0TSF01011
AETHER,EQ,756.05,760.1,743.25,745.5,746,756.05,32707,24529440.60,04-Sep-2025,3711,INE0BWX01014
AFCONS,EQ,435.5,444.35,435.05,439.15,440.1,434.25,1386660,610719084.65,04-Sep-2025,25535,INE101I01011
AFFLE,EQ,1945,1945,1886.5,1906.5,1907.7,1904.4,464560,885574850.70,04-Sep-2025,18836,INE00WC01027
AFFORDABLE,EQ,271,276.6,268,270.95,269.95,270.95,45922,12503562.90,04-Sep-2025,1718,INE692Z01013
AGARWALFT,SM,71,71,69,69.45,69.45,69.8,7500,522675.00,04-Sep-2025,5,INE0MLA01012
AGARIND,EQ,793,825,791.7,803.85,806.9,793.5,33517,26985687.60,04-Sep-2025,2536,INE204E01012
AGARWALTUF,SM,150,150.55,141,143.05,143,149.25,56400,8217720.00,04-Sep-2025,46,INE0P8X01016
AGI,EQ,890,891.9,855,858.9,865,880.55,63094,54932956.65,04-Sep-2025,6862,INE415A01038
AGIIL,EQ,1179,1207.6,1153.2,1165.5,1162,1175.4,45216,53171848.60,04-Sep-2025,3914,INE976R01025
AGNI,SM,42.4,43.35,36.05,36.05,36.05,40.05,335000,13037375.00,04-Sep-2025,125,INE0LF301013
AGRITECH,EQ,140.15,143.7,138.21,138.39,138.22,140,9932,1399482.74,04-Sep-2025,434,INE449G01018
AGROPHOS,BE,42.99,42.99,41.35,41.82,41.6,41.62,26595,1118642.85,04-Sep-2025,178,INE740V01019
AGSTRA,BE,5.36,5.36,5.36,5.36,5.36,5.47,82358,441438.88,04-Sep-2025,224,INE583L01014
AHLADA,EQ,58.8,58.88,57.45,58.56,58.73,57.84,25441,1481369.60,04-Sep-2025,970,INE00PV01013
AHLUCONT,EQ,953.95,970,940.25,946.05,950,965.35,28890,27567310.30,04-Sep-2025,3976,INE758C01029
AIAENG,EQ,3075,3098.9,3062.1,3071.4,3075,3075.3,29316,90356706.80,04-Sep-2025,7184,INE212H01026
AIMTRON,SM,676.95,690,674.95,676.05,676,667.15,47200,32213400.00,04-Sep-2025,115,INE0RUV01018
GOLDTECH,EQ,67.36,70.12,66.92,67.73,67.3,66.99,38034,2621577.71,04-Sep-2025,659,INE805A01014
AIRAN,EQ,26,26,25.15,25.33,25.3,25.71,94544,2426794.32,04-Sep-2025,1013,INE645W01026
AIROLAM,EQ,111,111.05,107.05,108.13,108.11,109.39,2590,282860.73,04-Sep-2025,127,INE801L01010
AIRTELPP,E1,1436,1450.1,1422.2,1429.7,1427,1436,40506,57915493.40,04-Sep-2025,1386,IN9397D01014
AJANTPHARM,EQ,2562,2617,2540.2,2600.7,2600.7,2557.5,125198,323823179.50,04-Sep-2025,23173,INE031B01049
AJAXENGG,EQ,697,698.95,682.3,686.35,689.95,688.1,30642,21108258.40,04-Sep-2025,2046,INE274Y01021
AJMERA,EQ,969.8,1006.7,965.1,982.35,980.65,968.55,176253,174198129.65,04-Sep-2025,11164,INE298G01027
AJOONI,EQ,5.37,5.37,5.15,5.24,5.29,5.19,483649,2534830.36,04-Sep-2025,711,INE820Y01021
AKANKSHA,ST,85.4,90,85.4,89,89,89.35,14000,1229450.00,04-Sep-2025,11,INE0PCY01014
AKASH,EQ,27.5,27.5,26.32,26.45,26.45,26.69,7651,205820.93,04-Sep-2025,66,INE737W01013
AKG,EQ,12.6,12.95,12.25,12.27,12.44,12.59,55935,695067.47,04-Sep-2025,295,INE00Y801016
AKI,BE,9.35,9.7,9,9.13,9.28,9.35,48836,452476.61,04-Sep-2025,153,INE642Z01026
AKIKO,ST,175.8,179,175,177,177,175.8,9600,1695360.00,04-Sep-2025,6,INE0PMR01017
AFIL,EQ,6.93,7.05,6.9,6.91,6.9,6.92,613664,4253531.40,04-Sep-2025,609,INE916Y01027
AKSHOPTFBR,EQ,8.35,8.36,7.62,7.74,7.76,8.24,338082,2680430.72,04-Sep-2025,1014,INE523B01011
AKSHAR,EQ,0.57,0.58,0.55,0.55,0.55,0.56,5059001,2843766.35,04-Sep-2025,849,INE256Z01025
AKSHARCHEM,EQ,276,276,267,269.05,276,272.75,2999,808022.00,04-Sep-2025,259,INE542B01011
AKUMS,EQ,477,482.05,461.1,465.65,466.8,474.05,125460,58982507.20,04-Sep-2025,11249,INE09XN01023
AKZOINDIA,EQ,3399,3429,3380.2,3417.2,3418.9,3373.6,26793,91481760.80,04-Sep-2025,4267,INE133A01011
ALANKIT,EQ,13.9,14.3,13.9,14.09,14.1,13.98,180442,2539974.50,04-Sep-2025,837,INE914E01040
ALBERTDAVD,EQ,807.15,811.6,795,799.6,797.65,801.1,1606,1287881.95,04-Sep-2025,255,INE155C01010
ALEMBICLTD,EQ,107,107.59,103.9,104.1,104.05,106.15,333992,35159400.53,04-Sep-2025,6401,INE426A01027
APLLTD,EQ,960,968.45,950.75,960.1,959,955.75,164662,158018453.95,04-Sep-2025,7661,INE901L01018
ALICON,EQ,846,864.9,825.5,831.8,827.25,844.85,7402,6189777.85,04-Sep-2025,787,INE062D01024
ALIVUS,EQ,944.9,955,925.2,929.1,926.25,937.35,48221,45272066.25,04-Sep-2025,4574,INE03Q201024
ALKALI,EQ,86.01,88.51,86,86.73,86.5,85.62,3687,320444.66,04-Sep-2025,131,INE773I01017
ALKEM,EQ,5380,5380,5289.5,5301.5,5300.5,5292,131772,700729780.50,04-Sep-2025,20626,INE540L01014
ALKYLAMINE,EQ,2120,2127,2085,2099.2,2100,2108.8,20288,42573687.20,04-Sep-2025,4998,INE150B01039
ALLETEC,SM,309.75,309.9,301.05,302.3,302.85,301.55,17200,5218560.00,04-Sep-2025,37,INE0M2X01012
ALLTIME,EQ,305,305.95,290.6,292.6,292.6,302.75,917277,271870257.85,04-Sep-2025,21947,INE0GV601021
ACLGATI,EQ,62.9,63.14,62,62.47,62.5,62.28,79188,4951443.73,04-Sep-2025,1224,INE152B01027
ALLCARGO,EQ,32.25,32.9,31.16,31.5,31.56,32.1,2344971,75192341.74,04-Sep-2025,10941,INE418H01029
ATL,EQ,28.7,28.9,28,28.01,28.16,28.68,91836,2608414.76,04-Sep-2025,1298,INE0NN701020
ALLDIGI,EQ,966.4,970,956.7,961.2,959.1,966.4,2468,2379600.55,04-Sep-2025,666,INE835G01018
ABDL,EQ,496,503.3,492.6,494,495,492.85,285289,141834662.55,04-Sep-2025,11003,INE552Z01027
ADSL,EQ,173.03,177.09,165,165.9,166.85,172.6,189735,32344633.88,04-Sep-2025,3795,INE102I01027
ALMONDZ,EQ,19.89,19.89,19.31,19.6,19.63,19.54,179396,3506982.03,04-Sep-2025,375,INE326B01035
ALOKINDS,EQ,18.6,18.68,17.75,18.19,18.1,18.37,6724648,123604139.16,04-Sep-2025,10562,INE270A01029
ALPA,EQ,99,99,95.15,95.99,96.02,96.55,8390,807634.98,04-Sep-2025,375,INE385I01010
ALPEXSOLAR,SM,1234,1250,1208,1220.75,1219.1,1227.35,59000,72120690.00,04-Sep-2025,248,INE0R4701017
ALPHAGEO,EQ,247.58,255,247.58,250.37,250.08,247.58,18037,4542093.64,04-Sep-2025,832,INE137C01018
ALPSINDUS,BE,1.78,1.89,1.78,1.86,1.89,1.87,6429,11716.29,04-Sep-2025,26,INE093B01015
ALUWIND,ST,80,81,79,81,81,81,13500,1080675.00,04-Sep-2025,9,INE0STM01017
ARE&M,EQ,1033.7,1034.5,999.5,1001.6,1009,1021.65,419169,424160173.40,04-Sep-2025,21510,INE885A01032
AMBER,EQ,7782,7898,7681,7698,7697,7641.5,322103,2496807118.00,04-Sep-2025,37107,INE371P01015
AMBEY,SM,43.9,43.9,42.35,42.35,42.35,42.75,12000,519100.00,04-Sep-2025,6,INE0M3I01029
AMBICAAGAR,EQ,26.76,27.5,26.75,27.01,27,27.01,13904,377725.53,04-Sep-2025,97,INE792B01012
AMBIKCO,EQ,1469.5,1500,1449.1,1480,1471.2,1455.4,9134,13515874.00,04-Sep-2025,1446,INE540G01014
AMBUJACEM,EQ,590,596.3,566.05,567.7,569.1,573.75,6090485,3507166148.60,04-Sep-2025,52265,INE079A01024
AMDIND,EQ,51.55,52.25,50.75,51.06,51.2,51.3,6800,346715.87,04-Sep-2025,167,INE005I01014
AMEYA,SM,105.9,105.9,105.9,105.9,105.9,104.25,1000,105900.00,04-Sep-2025,1,INE0KT901015
AMNPLST,EQ,224.81,224.81,217.39,218.45,218.01,222.74,4126,910613.67,04-Sep-2025,317,INE275D01022
AMJLAND,EQ,58.09,58.68,57.31,57.62,58,57.75,26665,1547161.34,04-Sep-2025,393,INE606A01024
AMRUTANJAN,EQ,732,749.1,728,731.9,731.1,743.75,11341,8357560.35,04-Sep-2025,2243,INE098F01031
ANANDRATHI,EQ,2939.9,2979,2881,2956.2,2947.4,2926.9,133174,390849570.60,04-Sep-2025,15307,INE463V01026
ANANTRAJ,EQ,548,548,531.85,533.85,534.25,544,694291,373820359.20,04-Sep-2025,24406,INE242C01024
AMCL,SM,234.05,236.5,212,214.3,212.6,231.75,43200,9440760.00,04-Sep-2025,49,INE0VG001016
ACL,BE,93.8,99.78,93.8,99.78,99.78,95.03,397482,39040598.04,04-Sep-2025,1266,INE666E01020
ANDHRAPAP,EQ,80.05,81.5,78.1,78.57,78.48,78.91,181361,14436157.33,04-Sep-2025,2136,INE435A01051
