SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
MUFTI,EQ,126.1,126.68,124,125.02,124.85,127.5,84057,10521516.82,28-Aug-2025,2218,INE220Q01020
CREST,EQ,372,375.95,361.1,374.05,369,375.7,10470,3880573.90,28-Aug-2025,322,INE559D01011
CRISIL,EQ,5099,5099,4870.5,4905.5,4915,5093.5,67506,333858065.50,28-Aug-2025,17956,INE007A01025
CRIZAC,EQ,335.65,352,333.05,349.7,350.1,335.5,2144439,742712482.45,28-Aug-2025,34245,INE0S4R01014
CROMPTON,EQ,324.95,326.3,319.8,324.05,323.5,324.95,1777977,576189629.20,28-Aug-2025,22465,INE299U01018
CROWN,EQ,163.2,163.2,156.33,161.14,159,159.45,21141,3372994.53,28-Aug-2025,668,INE491V01019
CSBBANK,EQ,386.8,386.8,370.1,371.9,371.45,389.55,391199,146997898.60,28-Aug-2025,22794,INE679A01013
CSLFINANCE,EQ,290,296,284.05,291.25,292.1,292.75,13043,3772622.95,28-Aug-2025,837,INE718F01018
CUBEXTUB,BE,84,84.32,81.4,83.76,84,80.31,44949,3733338.08,28-Aug-2025,258,INE144D01012
CUMMINSIND,EQ,3836.6,3857,3777.3,3835.2,3836.7,3836.5,678197,2596817523.10,28-Aug-2025,55465,INE298A01020
CUPID,EQ,169.96,173.48,169.09,171.99,172.52,169.96,2809676,484331095.43,28-Aug-2025,13418,INE509F01029
CURAA,BE,323.65,323.65,323.65,323.65,323.65,330.26,536,173476.40,28-Aug-2025,8,INE117B01020
CYBERMEDIA,EQ,16,16.6,15.91,16.27,15.95,16,7226,117229.85,28-Aug-2025,170,INE278G01037
CYBERTECH,EQ,161.01,164.61,154.61,155.24,154.66,160.35,41315,6532921.75,28-Aug-2025,1461,INE214A01019
CYIENTDLM,EQ,429,429.7,416.15,418.55,418.9,428.3,212577,89469128.15,28-Aug-2025,10211,INE055S01018
CYIENT,EQ,1203.1,1207.1,1170,1176.6,1175,1202.6,232769,276692035.70,28-Aug-2025,31834,INE136B01020
DKEGL,SM,67.8,67.8,67.8,67.8,67.8,67.8,1500,101700.00,28-Aug-2025,1,INE0GN101014
DPWIRES,EQ,224.05,224.05,219.11,220.69,222.8,224.06,14842,3287521.51,28-Aug-2025,1041,INE864X01013
DLINKINDIA,EQ,459.4,483.85,457.2,479.2,477.5,465.05,100170,47511996.05,28-Aug-2025,6242,INE250K01012
DPABHUSHAN,EQ,1579.5,1627.1,1545.2,1614.8,1605,1579.4,35567,55986569.50,28-Aug-2025,3052,INE266Y01019
DBCORP,EQ,266.45,269.7,259.15,263.65,268,266.45,144264,38105635.25,28-Aug-2025,5049,INE950I01011
DABUR,EQ,526.55,526.55,512.25,513.85,515,522.4,2068611,1070576570.05,28-Aug-2025,40986,INE016A01026
DALBHARAT,EQ,2336,2369.7,2330.8,2351.4,2353.2,2358.2,689428,1619590308.00,28-Aug-2025,21467,INE00R701025
DALMIASUG,EQ,369,379.5,366.8,376.05,373.1,371.35,60157,22552711.95,28-Aug-2025,3954,INE495A01022
DAMCAPITAL,EQ,221,223.2,218.04,221.15,221,223.23,169919,37466705.36,28-Aug-2025,5074,INE284H01025
DAMODARIND,EQ,36.05,36.05,35.11,36,36.05,36.05,7234,259639.77,28-Aug-2025,77,INE497D01022
DANGEE,BE,4.24,4.24,4.07,4.18,4.19,4.17,27996,116847.22,28-Aug-2025,100,INE688Y01022
DANISH,SM,910.85,925.9,905,907.8,908,915.45,12450,11367900.00,28-Aug-2025,74,INE0YU901016
DCCL,SM,48.9,50,46.15,47.25,46.6,47.1,118000,5747800.00,28-Aug-2025,36,INE04Q901010
DATAPATTNS,EQ,2493.9,2498.2,2417,2425.8,2435.3,2505.6,128812,316599079.10,28-Aug-2025,17163,INE0IX101010
DATAMATICS,EQ,989,1007.3,972.8,977.85,976.1,998.25,182816,180961384.20,28-Aug-2025,13703,INE365B01017
DAVANGERE,EQ,3.31,3.33,3.25,3.27,3.28,3.31,2138244,7037224.14,28-Aug-2025,2567,INE179G01029
DBSTOCKBRO,EQ,26,26.5,25.21,26.23,25.32,25.51,4668,121456.91,28-Aug-2025,65,INE921B01025
DCI,EQ,247.99,259.95,243.21,247.46,246,246.78,43262,10848042.51,28-Aug-2025,3568,INE0A1101019
DCBBANK,EQ,121.66,122.33,119.51,120.21,120.25,122.12,1747630,211252650.36,28-Aug-2025,17005,INE503A01015
DCG,SM,69,70,67.7,70,70,70,7200,496380.00,28-Aug-2025,6,INE0S8401018
DCMFINSERV,BE,5.86,6.14,5.72,6.04,6.14,5.98,4971,29750.20,28-Aug-2025,30,INE891B01012
DCM,EQ,99.25,101,99.15,100.37,100.02,100.33,13870,1384354.57,28-Aug-2025,524,INE498A01018
DCMNVL,EQ,167.51,167.68,160.3,163,162.1,164.16,22951,3733199.76,28-Aug-2025,696,INE08KP01019
DCMSRIND,EQ,159.69,162.05,156.3,157.19,156.65,158.15,56665,9051907.08,28-Aug-2025,1061,INE843D01027
DCMSHRIRAM,EQ,1251.5,1255.2,1219.1,1237.8,1238,1242.7,40821,50464965.90,28-Aug-2025,7811,INE499A01024
DCW,EQ,74.8,75.1,73.1,73.31,73.3,74.86,547998,40459109.64,28-Aug-2025,5236,INE500A01029
DCXINDIA,EQ,255,263.5,255,260.15,261,257.35,711570,185343857.00,28-Aug-2025,12417,INE0KL801015
DDEVPLSTIK,EQ,310.85,312.8,306.05,308.6,310,309.4,93416,28913868.75,28-Aug-2025,6217,INE0HR601026
DENEERS,SM,295.05,300,295,296.5,296.3,302.5,9000,2670360.00,28-Aug-2025,15,INE0JWV01011
DENORA,EQ,842,858.45,831.5,835.9,831.5,856.1,2641,2231117.90,28-Aug-2025,348,INE244A01016
DIL,EQ,1.95,1.95,1.88,1.89,1.89,1.94,560075,1066417.93,28-Aug-2025,607,INE411Y01011
DECCANCE,EQ,1035,1046.9,1013.9,1021.1,1017.7,1044.9,52200,53792719.30,28-Aug-2025,3322,INE583C01021
DECCANTRAN,SM,39,39.6,38,38.05,38,39,10800,421140.00,28-Aug-2025,9,INE0S7C01019
DEEDEV,EQ,269.9,269.9,265,265.8,266.5,270.8,51162,13659071.15,28-Aug-2025,2079,INE841L01016
DEEPINDS,EQ,527.4,546.9,523.55,541.4,540,532.3,189942,102262227.05,28-Aug-2025,10695,INE0FHS01024
DBEIL,EQ,130,132.6,129.5,131.35,131.15,131.17,32201,4201710.39,28-Aug-2025,1106,INE0OPA01019
DEEPAKFERT,EQ,1445,1458,1421.7,1428.8,1428,1453.7,138279,199292703.30,28-Aug-2025,16147,INE501A01019
DEEPAKNTR,EQ,1835,1842,1804,1809.7,1810,1843.6,84644,153468575.50,28-Aug-2025,11982,INE288B01029
DELAPLEX,SM,132,132,128.05,131.8,131.8,128.4,6600,864570.00,28-Aug-2025,10,INE0SK801018
DELHIVERY,EQ,477.95,479.85,468,469.15,470,478.5,2625093,1242928011.40,28-Aug-2025,48154,INE148O01028
DELPHIFX,BE,206.5,207,198.97,203.7,206.99,198.97,1366,279744.70,28-Aug-2025,39,INE726L01019
DELTIC,SM,66,70.5,65,66.05,67.45,68.55,68000,4522500.00,28-Aug-2025,51,INE0XRN01019
DELTACORP,EQ,86.16,90.91,85.35,87.99,87.7,86.22,5383030,474578604.99,28-Aug-2025,31911,INE124G01033
DELTAMAGNT,BE,88,88,82.51,87.43,87.79,85.39,1761,153309.04,28-Aug-2025,30,INE393A01011
DEN,EQ,35.5,35.77,35.13,35.3,35.4,35.77,233512,8280411.25,28-Aug-2025,1599,INE947J01015
DENTA,EQ,395.75,424.4,389.3,409.85,409,395.75,1519625,623864988.05,28-Aug-2025,32185,INE0R4L01018
DESTINY,ST,126,130,126,127,127,130,10500,1339500.00,28-Aug-2025,7,INE0IGO01011
DEVIT,EQ,41.58,47.99,41.5,44.9,44.6,41.58,994791,45972852.40,28-Aug-2025,11480,INE060X01034
DEVYANI,EQ,174.09,176.9,173.69,175.17,175.05,174.09,3909692,685741123.73,28-Aug-2025,30534,INE872J01023
DBOL,EQ,83.71,85.9,83.52,85.04,85.9,85.05,37545,3186520.70,28-Aug-2025,762,INE0I3401014
DHAMPURSUG,EQ,127,127.34,121.68,124.22,125,127.79,179495,22468058.66,28-Aug-2025,3095,INE041A01016
DHANI,EQ,63.31,64.09,62,62.68,62.5,63.35,2188368,137880243.77,28-Aug-2025,13851,INE274G01010
DHANBANK,EQ,26.25,26.45,25.8,25.89,25.99,26.23,448563,11719439.18,28-Aug-2025,1998,INE680A01011
DHANLAXMI,SM,44,44,44,44,44,43.75,2000,88000.00,28-Aug-2025,1,INE0V9V01010
DHANUKA,EQ,1600,1606.3,1561,1571.9,1563.5,1600.1,36864,58242458.50,28-Aug-2025,8402,INE435G01025
DHARAN,BE,0.41,0.42,0.41,0.42,0.42,0.41,2855718,1190967.33,28-Aug-2025,815,INE278R01034
DHARMAJ,BE,345.1,371,344,368.95,365.15,361.6,48810,17700447.55,28-Aug-2025,564,INE00OQ01016
DHRUV,BE,68.95,68.95,62.7,62.96,64.25,66,11013,694959.93,28-Aug-2025,75,INE506Z01015
DHUNINV,EQ,1444.2,1447.7,1399,1408.3,1422.9,1453,1744,2469063.20,28-Aug-2025,239,INE320L01011
DTIL,EQ,194.05,195.19,191.6,191.95,191.7,194.33,2979,574355.76,28-Aug-2025,163,INE341R01014
DVL,EQ,338.8,343.1,335.55,338.4,337.75,338.75,10099,3441750.95,28-Aug-2025,579,INE477B01010
DIAMINESQ,EQ,351.55,360,351,355.1,356.2,363.35,4349,1541435.35,28-Aug-2025,443,INE591D01014
DIACABS,EQ,144,145.5,138.5,139.51,139,144.45,1241732,175980896.08,28-Aug-2025,6697,INE989C01038
DICIND,EQ,577.7,593.95,577.35,589.35,593.9,590.1,2137,1257057.20,28-Aug-2025,240,INE303A01010
DIFFNKG,EQ,351.5,374,347.65,357.7,358,354.6,461580,167967333.95,28-Aug-2025,12162,INE184O01015
DGCONTENT,BE,36.6,39.5,36.6,37,37,37.76,8068,304847.02,28-Aug-2025,46,INE03JI01017
DIGIDRIVE,EQ,31.94,33.59,31.5,32.51,32.9,31.94,48059,1570854.30,28-Aug-2025,538,INE0PSC01024
DIGIKORE,SM,154,154,149.2,154,154,150.25,2200,334220.00,28-Aug-2025,11,INE0QJ901011
DIGISPICE,EQ,25.34,26.5,25.02,25.08,25.02,25.25,91808,2350274.61,28-Aug-2025,954,INE927C01020
DIGITIDE,EQ,202.95,206.64,199.67,202.78,202.54,201.68,122879,25036780.28,28-Aug-2025,5449,INE0U4701011
DIGJAMLMTD,BE,54,56.98,53,56.85,56.85,55.11,6541,369758.86,28-Aug-2025,21,INE731U01028
DNAMEDIA,EQ,4.58,4.77,4.58,4.73,4.77,4.7,31141,146592.14,28-Aug-2025,108,INE016M01021
DBL,EQ,470,470.4,461.75,465.4,464,471.25,96354,44882706.30,28-Aug-2025,8915,INE917M01012
DISHTV,EQ,5.13,5.15,5.08,5.12,5.13,5.13,948547,4852763.63,28-Aug-2025,2163,INE836F01026
DCAL,BE,273.85,273.85,264.5,270.15,268.2,271.65,82320,22258741.10,28-Aug-2025,883,INE385W01011
DIVGIITTS,EQ,665.25,668.75,652.55,658.7,659,668.8,9945,6553484.20,28-Aug-2025,1933,INE753U01022
DIVISLAB,EQ,6275,6275,6108.5,6132,6135,6190.5,415482,2553749658.50,28-Aug-2025,42228,INE361B01024
DIVINEHIRA,SM,83,85,81.75,83.4,83.3,86.05,20800,1730240.00,28-Aug-2025,13,INE0NA501011
DPEL,SM,138,138,136.5,136.5,136.5,140,3000,411750.00,28-Aug-2025,2,INE0SCO01019
DIXON,EQ,16690,16878,16470,16678,16708,16668,347400,5810227127.00,28-Aug-2025,69914,INE935N01020
DJML,EQ,103.28,103.28,100.3,101.24,100.35,102.03,2731,277929.44,28-Aug-2025,119,INE0B1K01014
DLF,EQ,754.5,757.25,743.35,749.45,750.35,754.6,2806487,2104455773.60,28-Aug-2025,62308,INE271C01023
DMCC,EQ,324.95,324.95,308,311.05,311,323.85,52255,16536618.45,28-Aug-2025,2648,INE505A01010
DODLA,EQ,1380,1388.1,1340,1351,1342,1392.1,29175,39801476.60,28-Aug-2025,6453,INE021O01019
DOLATALGO,EQ,79.2,83.04,79.2,80.8,80.05,79.87,359859,29216943.02,28-Aug-2025,7214,INE966A01022
DOLLAR,EQ,359.7,359.7,349.95,351.5,351.2,356.4,59111,20926695.50,28-Aug-2025,3805,INE325C01035
DOLLEX,SM,41,41.75,41,41.75,41.75,41,24000,987000.00,28-Aug-2025,3,INE0JHH01011
DOLPHIN,EQ,430.05,442,428.05,434.2,430.75,440.8,750,326480.75,28-Aug-2025,180,INE920A01037
DOMS,EQ,2461.1,2464.9,2423.2,2444.3,2445,2461.3,26463,64639053.90,28-Aug-2025,5475,INE321T01012
DONEAR,EQ,95.4,95.68,93.15,93.81,93.49,94.07,22883,2163292.10,28-Aug-2025,776,INE668D01028
DPSCLTD,EQ,12.08,12.26,12.02,12.11,12.2,12.26,66521,806169.28,28-Aug-2025,772,INE360C01024
AGARWALEYE,EQ,459.95,465.65,428.05,439.1,438.6,459.95,1590689,697566368.45,28-Aug-2025,48524,INE943P01029
LALPATHLAB,EQ,3307.9,3368.7,3275,3323.3,3323,3308.5,142380,474128030.40,28-Aug-2025,21353,INE600L01024
DRREDDY,EQ,1263.2,1267.4,1248.5,1259.8,1263.8,1263.2,1827890,2297287634.00,28-Aug-2025,62189,INE089A01031
DRCSYSTEMS,BE,19.28,19.28,19.28,19.28,19.28,18.37,173812,3351095.36,28-Aug-2025,217,INE03RS01027
DREAMFOLKS,BE,141.98,142.85,134.79,136.58,136.5,141.89,147721,20244005.20,28-Aug-2025,3003,INE0JS101016
DREDGECORP,EQ,602,602,589.25,592.7,589.65,602,21667,12885164.60,28-Aug-2025,2696,INE506A01018
DRONE,SM,93.5,96.3,93.05,93.3,93.25,93.1,13500,1272800.00,28-Aug-2025,26,INE0P7201019
KEEPLEARN,BE,2.98,3,2.78,2.97,2.9,2.92,18528,54881.03,28-Aug-2025,64,INE055C01020
LIQUIDETF,EQ,999.99,1000.01,999.99,999.99,1000,999.99,70997,70996916.61,28-Aug-2025,152,INF740KA1EU7
BANKETFADD,EQ,56.47,56.47,54.95,55.02,55.08,55.71,27758,1532081.58,28-Aug-2025,200,INF740KA1RX3
GOLDETFADD,EQ,99,99.3,98.51,99.1,99.2,98.13,491176,48593758.55,28-Aug-2025,351,INF740KA1SW3
ITETFADD,EQ,37.37,37.37,36.85,36.88,37,37.37,12674,468286.66,28-Aug-2025,113,INF740KA1SX1
NIFTY50ADD,EQ,259.26,259.27,255.45,255.79,256.24,257.98,7562,1939671.78,28-Aug-2025,359,INF740KA1CL0
EQUAL50ADD,EQ,325.28,325.3,322.43,323.1,323,325.28,4426,1434369.56,28-Aug-2025,135,INF740KA1QK2
PSUBANKADD,EQ,68.51,68.87,68.11,68.36,68.74,69,25934,1778827.20,28-Aug-2025,122,INF740KA1SY9
PVTBANKADD,EQ,26.85,26.85,26.4,26.46,26.45,26.73,73985,1962692.11,28-Aug-2025,244,INF740KA1TA7
MIDQ50ADD,EQ,249.07,249.07,243.04,243.38,245.51,247.83,9142,2234493.60,28-Aug-2025,249,INF740KA1QL0
SENSEXADD,EQ,83.11,83.11,81.83,81.9,81.83,82.7,1959,160981.63,28-Aug-2025,37,INF740KA1SZ6
SILVERADD,EQ,113.27,113.56,112.72,113.42,113.47,112.31,210045,23814591.86,28-Aug-2025,383,INF740KA1RE3
HEALTHADD,EQ,145.13,145.46,144.9,145.15,145,146.05,641,92994.65,28-Aug-2025,31,INF740KA1UF4
LIQUIDADD,EQ,1091.98,1092.53,1088.09,1088.09,1088.11,1087.95,708841,771291172.86,28-Aug-2025,518,INF740KA1UM0
NEXT30ADD,EQ,39.32,39.32,38.04,38.17,38.2,38.61,131622,5066962.86,28-Aug-2025,88,INF740KA1VE5
TOP10ADD,EQ,94.54,94.74,93.8,93.92,94.74,94.65,684753,64520846.54,28-Aug-2025,944,INF740KA1UR9
DUCOL,SM,144,147,144,145,145,144,9600,1394400.00,28-Aug-2025,11,INE0LZO01015
DUCON,EQ,5.52,5.63,5.35,5.37,5.37,5.52,231944,1265690.93,28-Aug-2025,807,INE741L01018
DUGLOBAL,SM,42.8,46,42.5,46,46,46,22500,991250.00,28-Aug-2025,9,INE0HPK01020
DURLAX,SM,40,40,39.25,39.95,39.95,40,14000,558200.00,28-Aug-2025,5,INE0OUW01013
DWARKESH,EQ,39.5,40.1,39.1,39.63,39.5,39.55,251446,9964299.41,28-Aug-2025,1904,INE366A01041
DSSL,EQ,988.4,1004,980,996,992.1,987.2,15792,15691477.15,28-Aug-2025,2306,INE417B01040
DYNAMATECH,EQ,6549,6549,6400,6418.5,6415,6483.5,3361,21609168.50,28-Aug-2025,1007,INE221B01012
DYCL,EQ,435,441.95,425.15,426.95,426.3,438.35,172074,74195558.70,28-Aug-2025,9405,INE600Y01019
DYNAMIC,SM,129,134.5,123.25,125.5,126.8,128.9,32000,4155350.00,28-Aug-2025,53,INE0DZ701010
DYNPRO,EQ,386.55,403,376.3,391,385.55,391.55,74966,29320943.45,28-Aug-2025,4579,INE256H01015
EFACTOR,ST,210.05,215,209.95,215,215,221,2400,508000.00,28-Aug-2025,3,INE0KFF01017
E2E,EQ,2474.7,2474.7,2295,2352.8,2363,2360.6,108389,259300125.10,28-Aug-2025,10403,INE255Z01019
EASEMYTRIP,EQ,8.42,8.64,8.35,8.48,8.52,8.4,22801188,193750055.91,28-Aug-2025,21304,INE07O001026
ECLERX,EQ,4440.4,4440.4,4219,4245.1,4239,4454.9,179000,766123632.60,28-Aug-2025,25289,INE738I01010
ECOSMOBLTY,EQ,289.4,289.4,276,279,277.4,285.1,39495,11093858.75,28-Aug-2025,2249,INE06HJ01020
BBETF0432,EQ,1283,1285.39,1276.66,1283.6,1285.39,1280.77,982,1259762.41,28-Aug-2025,44,INF754K01OB1
EBANKNIFTY,EQ,54.79,54.86,54.02,54.29,54.37,55.01,2950,160642.62,28-Aug-2025,38,INF754K01TE4
EBBETF0430,EQ,1536.79,1536.79,1525.1,1526.6,1526.01,1529.14,8108,12381087.09,28-Aug-2025,632,INF754K01KO2
EBBETF0431,EQ,1369.33,1369.38,1363.88,1364.14,1364,1365.33,5051,6893065.58,28-Aug-2025,141,INF754K01LE1
EBBETF0433,EQ,1247.71,1249.99,1245,1249.12,1249.89,1248.19,2005,2503182.82,28-Aug-2025,76,INF754K01QX0
ECAPINSURE,EQ,23.7,23.7,22.6,22.69,22.83,23.01,304418,6956071.28,28-Aug-2025,461,INF754K01TX4
EGOLD,EQ,102.15,102.15,101.2,102,101.8,101.45,143374,14621346.95,28-Aug-2025,162,INF754K01SE6
EMULTIMQ,EQ,40.97,40.97,40.3,40.35,40.51,40.86,47259,1913683.06,28-Aug-2025,487,INF754K01TF1
ESILVER,EQ,116.79,117.98,116.79,117.8,117.4,116.79,250288,29480554.25,28-Aug-2025,131,INF754K01SF3
EDELWEISS,EQ,112,114.95,106.55,110.66,111.05,107.92,31306464,3476176725.24,28-Aug-2025,140384,INE532F01054
EFCIL,EQ,334.45,340,325.85,332.2,334,334.45,154408,51244652.80,28-Aug-2025,8158,INE886D01026
EFFWA,ST,227.95,227.95,221,221.9,221,228,6800,1511920.00,28-Aug-2025,11,INE0U9101019
EICHERMOT,EQ,6269.5,6269.5,6121,6133,6140,6151,719052,4441185948.50,28-Aug-2025,82711,INE066A01021
EIDPARRY,EQ,1110,1133.9,1101.6,1128.4,1115,1131.2,148156,166590324.00,28-Aug-2025,15398,INE126A01031
EIHAHOTELS,EQ,386.5,388.85,376.1,377.85,379.9,386.5,22038,8434767.40,28-Aug-2025,2014,INE276C01014
EIHOTEL,EQ,405,409.4,400.8,401.95,401.5,405.45,453197,183406828.45,28-Aug-2025,19163,INE230A01023
EIMCOELECO,EQ,2188,2269.1,2170.9,2219.4,2249.9,2203.3,7355,16389229.30,28-Aug-2025,1341,INE158B01016
ELDEHSG,EQ,736.75,738.6,720,724.4,720,725.25,1051,762495.15,28-Aug-2025,71,INE668G01021
ELECON,EQ,555.6,557.45,536,538.65,540,555.55,270327,146747501.25,28-Aug-2025,18013,INE205B01031
EFORCE,SM,40.2,40.5,40.1,40.5,40.5,40.2,4800,193500.00,28-Aug-2025,4,INE0Q1W01012
EMIL,EQ,126.5,127.83,123.2,124.52,124.99,127.92,418939,52540425.41,28-Aug-2025,9637,INE02YR01019
ELECTCAST,EQ,98.81,100.01,97.3,98.47,98.16,98.81,1005996,99096957.34,28-Aug-2025,14105,INE086A01029
ELECTHERM,EQ,860.9,904.75,834.5,876.15,872.5,861.7,45478,39814059.75,28-Aug-2025,3599,INE822G01016
ELGNZ,SM,138.05,138.05,130.1,135.8,135.8,135.95,66000,8811550.00,28-Aug-2025,64,INE0R9101015
ELGIEQUIP,EQ,483,487.1,475,484.6,483.4,483.3,274877,132214954.15,28-Aug-2025,9536,INE285A01027
ELGIRUBCO,EQ,65,75.97,59.3,71.37,72,63.31,1401657,100581522.49,28-Aug-2025,11241,INE819L01012
ELIN,EQ,179.17,189.7,179,182.31,183.99,179.16,70438,12917152.00,28-Aug-2025,1446,INE050401020
ELLEN,EQ,528.5,533.5,514.1,525.5,517.5,529.8,581901,303764418.40,28-Aug-2025,26851,INE236E01022
EMAPARTNER,SM,101,101,100.5,100.5,100.5,101.2,4000,403450.00,28-Aug-2025,4,INE0ZOL01023
EMAMILTD,EQ,575,578.25,559.4,567.45,567,572.75,622176,352840435.70,28-Aug-2025,37188,INE548C01032
EMAMIPAP,EQ,109.03,110.79,103.24,104.07,104,108.51,130142,13867728.49,28-Aug-2025,3685,INE830C01026
EMAMIREAL,EQ,115.02,119,114.08,115.51,115,120.09,43628,5050692.52,28-Aug-2025,2644,INE778K01012
EMBDL,EQ,96.9,98.58,94.42,94.83,94.75,96.17,3425296,328589684.34,28-Aug-2025,19650,INE069I01010
EMBASSY,RR,380.81,385.88,378.47,381.21,381.15,380.81,1518701,577385622.79,28-Aug-2025,21315,INE041025011
EMCURE,EQ,1458.9,1465.6,1415.1,1431.8,1431,1468.6,153308,219493622.60,28-Aug-2025,12656,INE168P01015
ETML,SM,141,152.55,141,144.25,143.3,139.65,123600,18441780.00,28-Aug-2025,58,INE0RHD01013
EMKAY,EQ,213.61,241,209,222.75,219.2,212.13,45901,10530690.40,28-Aug-2025,1562,INE296H01011
EMKAYTOOLS,ST,180,183,175,175.85,176,178.2,4800,851302.50,28-Aug-2025,28,INE332S01011
ETL,SM,1000,1000,970,975,970,980,750,738750.00,28-Aug-2025,5,INE0PXC01024
EMMBI,EQ,99.2,111.16,97.3,100.65,100.05,99.77,143991,15312621.86,28-Aug-2025,4364,INE753K01015
EMSLIMITED,EQ,543.55,546,530,532,533,546.25,170446,91504810.25,28-Aug-2025,10545,INE0OV601013
EMUDHRA,EQ,735.9,739.95,723.55,725.95,724.5,733.55,41734,30476285.20,28-Aug-2025,4823,INE01QM01018
ENDURANCE,EQ,2764.9,2936,2764.9,2859.7,2858.8,2807,288706,830991548.50,28-Aug-2025,38640,INE913H01037
ENERGYDEV,BE,20,20.4,19.11,19.51,20.1,20.03,23697,467029.26,28-Aug-2025,179,INE306C01019
EMMIL,SM,187,187,181,183.85,184,187,10750,1983675.00,28-Aug-2025,24,INE0S1L01013
ENFUSE,SM,262.1,262.1,248,250.25,252.5,262.4,5400,1377840.00,28-Aug-2025,9,INE0S3X01014
ENGINERSIN,EQ,195.97,201.4,192.74,200.27,200.9,195.68,4264872,849060270.05,28-Aug-2025,53438,INE510A01028
ENSER,ST,22.55,22.55,22.5,22.5,22.5,22.15,70000,1578000.00,28-Aug-2025,5,INE0R9I01021
ENTERO,EQ,1220,1229.6,1195,1198.2,1196.7,1210.4,48808,58622100.20,28-Aug-2025,7964,INE010601016
ENIL,EQ,172,174.58,166.21,167.15,166.25,170.99,38960,6649614.56,28-Aug-2025,1400,INE265F01028
EIEL,EQ,253.15,254,248.55,251.2,252.9,255.75,1065355,268108061.80,28-Aug-2025,19530,INE0LLY01014
ENVIRO,SM,135,146.95,134.4,146.9,146.95,140.15,19000,2719200.00,28-Aug-2025,16,INE0SUH01015
EPACK,EQ,380.4,385.95,373,375.7,377.8,384.35,353884,134293049.20,28-Aug-2025,12106,INE0G5901015
EPIGRAL,EQ,1772,1838.4,1772,1818.6,1817,1791.1,34670,62765586.90,28-Aug-2025,3912,INE071N01016
EPL,EQ,232,235.1,223.32,224.43,224.65,232.01,504612,114951000.88,28-Aug-2025,18907,INE255A01020
EEPL,SM,202,204,197.05,198,197.05,199.9,42000,8490650.00,28-Aug-2025,21,INE11HF01010
EQUIPPP,BE,18.3,18.7,18.01,18.65,18.65,18.3,139,2553.13,28-Aug-2025,7,INE217G01035
EQUITASBNK,EQ,52.05,52.49,50.7,50.87,50.95,52.24,6275849,322268787.99,28-Aug-2025,34428,INE063P01018
ERIS,EQ,1808,1812.7,1764.9,1792.5,1770,1801.7,35980,64779267.40,28-Aug-2025,6431,INE406M01024
ESABINDIA,EQ,5330,5398,5204,5231,5220,5352.5,2547,13496405.00,28-Aug-2025,627,INE284A01012
ESAFSFB,EQ,28.77,29,28.24,28.41,28.46,28.77,187842,5367089.23,28-Aug-2025,1936,INE818W01011
ESCONET,ST,178.15,187.8,178.15,180.1,180.1,182.4,14000,2560300.00,28-Aug-2025,27,INE0RQZ01017
ESCORTS,EQ,3551.1,3554.2,3460.4,3475.2,3471,3551.2,32660,114912217.30,28-Aug-2025,7075,INE042A01014
ESPRIT,SM,98.75,98.75,92.05,93.25,94.25,93.7,22400,2113520.00,28-Aug-2025,13,INE0SBP01018
ESSARSHPNG,EQ,23.95,24.2,23.5,23.7,23.84,23.72,116483,2778499.69,28-Aug-2025,752,INE122M01019
ESFL,SM,391,397.3,380.1,384.25,383,397.15,41040,15891066.00,28-Aug-2025,106,INE0ITO01014
ESTER,EQ,107.29,118,105.23,111.09,110.68,107.29,1060604,120060061.17,28-Aug-2025,14011,INE778B01029
ETERNAL,EQ,321.2,323.1,313.25,315.5,315.95,317.9,44020764,13986485895.30,28-Aug-2025,257665,INE758T01015
ETHOSLTD,EQ,2370,2398.9,2290,2299.7,2290,2390.3,87843,203762393.00,28-Aug-2025,10480,INE04TZ01018
EUREKAFORB,EQ,580.95,580.95,559.45,564.9,561.5,575.05,172693,97602368.40,28-Aug-2025,13778,INE0KCE01017
EIFFL,BE,236.35,237.4,236,237,237,238.1,10014,2369898.60,28-Aug-2025,57,INE546V01010
EUROBOND,EQ,240,240,222.35,224.19,226.5,229.04,24441,5562497.64,28-Aug-2025,1753,INE505V01016
EUROTEXIND,EQ,14.02,16,14.02,14.82,14.76,15.52,9903,149271.97,28-Aug-2025,106,INE022C01012
EVEREADY,EQ,415.9,424.5,407.1,421.1,418.3,417.65,144331,60363483.45,28-Aug-2025,8748,INE128A01029
EVERESTIND,EQ,621,627,606.4,622.05,613,620.3,6114,3771128.20,28-Aug-2025,632,INE295A01018
EKC,EQ,135.8,138.7,133.94,136.41,136.49,135.89,377998,51693464.94,28-Aug-2025,6507,INE184H01027
EXCELINDUS,EQ,1216,1261,1211.1,1224,1223,1223.8,7331,9059187.90,28-Aug-2025,1820,INE369A01029
EXCEL,BE,1.38,1.38,1.38,1.38,1.38,1.36,1120748,1546632.24,28-Aug-2025,343,INE688J01023
EXCELLENT,SM,46.55,46.55,46.35,46.35,46.35,46.55,4800,223120.00,28-Aug-2025,3,INE0Y4801011
EXICOM,EQ,143.29,146.4,142.41,143.35,143.99,143.06,230396,33225637.75,28-Aug-2025,6800,INE777F01014
